id,region_key,organization_key,municipality_key,year,allocation_type,recipient_type,recipient_raw,nomos,amount_eur,source_file,source_ada,created_at,updated_at
2992,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9282,2024,τακτική,δήμος,ΚΕΑΣ,ΚΥΚΛΑΔΩΝ,18000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2993,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9283,2024,τακτική,δήμος,ΚΥΘΝΟΥ,ΚΥΚΛΑΔΩΝ,12000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2994,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9284,2024,τακτική,δήμος,ΚΩ,ΔΩΔΕΚΑΝΗΣΟΥ,93000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2995,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9285,2024,τακτική,δήμος,ΝΙΣΥΡΟΥ,ΔΩΔΕΚΑΝΗΣΟΥ,29000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2996,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9286,2024,τακτική,δήμος,ΚΙΜΩΛΟΥ,ΚΥΚΛΑΔΩΝ,12000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2997,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9287,2024,τακτική,δήμος,ΜΗΛΟΥ,ΚΥΚΛΑΔΩΝ,23000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2998,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9288,2024,τακτική,δήμος,ΣΕΡΙΦΟΥ,ΚΥΚΛΑΔΩΝ,12000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
2999,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9289,2024,τακτική,δήμος,ΣΙΦΝΟΥ,ΚΥΚΛΑΔΩΝ,13000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3000,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9290,2024,τακτική,δήμος,ΜΥΚΟΝΟΥ,ΚΥΚΛΑΔΩΝ,24000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3001,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9291,2024,τακτική,δήμος,ΑΜΟΡΓΟΥ,ΚΥΚΛΑΔΩΝ,18000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3002,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9292,2024,τακτική,δήμος,ΝΑΞΟΥ ΚΑΙ ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,ΚΥΚΛΑΔΩΝ,93000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3003,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9293,2024,τακτική,δήμος,ΑΝΤΙΠΑΡΟΥ,ΚΥΚΛΑΔΩΝ,12000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3004,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9294,2024,τακτική,δήμος,ΠΑΡΟΥ,ΚΥΚΛΑΔΩΝ,42000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3005,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9295,2024,τακτική,δήμος,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,18000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3006,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9296,2024,τακτική,δήμος,ΡΟΔΟΥ,ΔΩΔΕΚΑΝΗΣΟΥ,327000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3007,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9297,2024,τακτική,δήμος,ΣΥΜΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3008,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9298,2024,τακτική,δήμος,ΤΗΛΟΥ,ΔΩΔΕΚΑΝΗΣΟΥ,23000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3009,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9299,2024,τακτική,δήμος,ΧΑΛΚΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,23000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3010,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9300,2024,τακτική,δήμος,ΣΥΡΟΥ-ΕΡΜΟΥΠΟΛΗΣ,ΚΥΚΛΑΔΩΝ,56000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3011,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,9301,2024,τακτική,δήμος,ΤΗΝΟΥ,ΚΥΚΛΑΔΩΝ,35000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3012,ΚΡΗΤΗΣ,,9302,2024,τακτική,δήμος,ΑΡΧΑΝΩΝ-ΑΣΤΕΡΟΥΣΙΩΝ,ΗΡΑΚΛΕΙΟΥ,35000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3013,ΚΡΗΤΗΣ,,9303,2024,τακτική,δήμος,ΒΙΑΝΝΟΥ,ΗΡΑΚΛΕΙΟΥ,58000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3014,ΚΡΗΤΗΣ,,9304,2024,τακτική,δήμος,ΓΟΡΤΥΝΑΣ,ΗΡΑΚΛΕΙΟΥ,58000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3015,ΚΡΗΤΗΣ,,9305,2024,τακτική,δήμος,ΗΡΑΚΛΕΙΟΥ,ΗΡΑΚΛΕΙΟΥ,64000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3016,ΚΡΗΤΗΣ,,9306,2024,τακτική,δήμος,ΜΑΛΕΒΙΖΙΟΥ,ΗΡΑΚΛΕΙΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3017,ΚΡΗΤΗΣ,,9307,2024,τακτική,δήμος,ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,ΗΡΑΚΛΕΙΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3018,ΚΡΗΤΗΣ,,9308,2024,τακτική,δήμος,ΦΑΙΣΤΟΥ,ΗΡΑΚΛΕΙΟΥ,58000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3019,ΚΡΗΤΗΣ,,9309,2024,τακτική,δήμος,ΧΕΡΣΟΝΗΣΟΥ,ΗΡΑΚΛΕΙΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3020,ΚΡΗΤΗΣ,,9310,2024,τακτική,δήμος,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,ΛΑΣΙΘΙΟΥ,82000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3021,ΚΡΗΤΗΣ,,9311,2024,τακτική,δήμος,ΙΕΡΑΠΕΤΡΑΣ,ΛΑΣΙΘΙΟΥ,93000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3022,ΚΡΗΤΗΣ,,9312,2024,τακτική,δήμος,ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,ΛΑΣΙΘΙΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3023,ΚΡΗΤΗΣ,,9313,2024,τακτική,δήμος,ΣΗΤΕΙΑΣ,ΛΑΣΙΘΙΟΥ,98000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3024,ΚΡΗΤΗΣ,,9314,2024,τακτική,δήμος,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΡΕΘΥΜΝΟΥ,83000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3025,ΚΡΗΤΗΣ,,9315,2024,τακτική,δήμος,ΑΜΑΡΙΟΥ,ΡΕΘΥΜΝΟΥ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3026,ΚΡΗΤΗΣ,,9316,2024,τακτική,δήμος,ΑΝΩΓΕΙΩΝ,ΡΕΘΥΜΝΟΥ,29000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3027,ΚΡΗΤΗΣ,,9317,2024,τακτική,δήμος,ΜΥΛΟΠΟΤΑΜΟΥ,ΡΕΘΥΜΝΟΥ,56000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3028,ΚΡΗΤΗΣ,,9318,2024,τακτική,δήμος,ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΟΥ,70000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3029,ΚΡΗΤΗΣ,,9319,2024,τακτική,δήμος,ΑΠΟΚΟΡΩΝΟΥ,ΧΑΝΙΩΝ,88000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3030,ΚΡΗΤΗΣ,,9320,2024,τακτική,δήμος,ΓΑΥΔΟΥ,ΧΑΝΙΩΝ,23000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3031,ΚΡΗΤΗΣ,,9321,2024,τακτική,δήμος,ΚΑΝΤΑΝΟΥ-ΣΕΛΙΝΟΥ,ΧΑΝΙΩΝ,70000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3032,ΚΡΗΤΗΣ,,9322,2024,τακτική,δήμος,ΚΙΣΣΑΜΟΥ,ΧΑΝΙΩΝ,58000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3033,ΚΡΗΤΗΣ,,9323,2024,τακτική,δήμος,ΠΛΑΤΑΝΙΑ,ΧΑΝΙΩΝ,78000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3034,ΚΡΗΤΗΣ,,9324,2024,τακτική,δήμος,ΣΦΑΚΙΩΝ,ΧΑΝΙΩΝ,47000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3035,ΚΡΗΤΗΣ,,9325,2024,τακτική,δήμος,ΧΑΝΙΩΝ,ΧΑΝΙΩΝ,123000.00,εγκυκλιος-υπ.-εσωτερικών_2024.pdf,6ΚΞΗ46ΜΤΛ6-ΩΤΖ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3036,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9001,2025,τακτική,δήμος,ΔΟΞΑΤΟΥ,ΔΡΑΜΑΣ,63000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3037,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9002,2025,τακτική,δήμος,ΔΡΑΜΑΣ,ΔΡΑΜΑΣ,110000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3038,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9003,2025,τακτική,δήμος,ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,ΔΡΑΜΑΣ,112000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3039,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9004,2025,τακτική,δήμος,ΠΑΡΑΝΕΣΤΙΟΥ,ΔΡΑΜΑΣ,121000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3040,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9005,2025,τακτική,δήμος,ΠΡΟΣΟΤΣΑΝΗΣ,ΔΡΑΜΑΣ,77000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3041,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9006,2025,τακτική,δήμος,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,ΕΒΡΟΥ,157000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3042,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9007,2025,τακτική,δήμος,ΔΙΔΥΜΟΤΕΙΧΟΥ,ΕΒΡΟΥ,82000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3043,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9008,2025,τακτική,δήμος,ΟΡΕΣΤΙΑΔΑΣ,ΕΒΡΟΥ,135000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3044,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9009,2025,τακτική,δήμος,ΣΑΜΟΘΡΑΚΗΣ,ΕΒΡΟΥ,71000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3045,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9010,2025,τακτική,δήμος,ΣΟΥΦΛΙΟΥ,ΕΒΡΟΥ,175000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3046,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9011,2025,τακτική,δήμος,ΘΑΣΟΥ,ΚΑΒΑΛΑΣ,205000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3047,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9012,2025,τακτική,δήμος,ΚΑΒΑΛΑΣ,ΚΑΒΑΛΑΣ,81000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3048,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9013,2025,τακτική,δήμος,ΝΕΣΤΟΥ,ΚΑΒΑΛΑΣ,89000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3049,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9014,2025,τακτική,δήμος,ΠΑΓΓΑΙΟΥ,ΚΑΒΑΛΑΣ,114000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3050,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9015,2025,τακτική,δήμος,ΑΒΔΗΡΩΝ,ΞΑΝΘΗΣ,57000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3051,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9016,2025,τακτική,δήμος,ΜΥΚΗΣ,ΞΑΝΘΗΣ,82000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3052,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9017,2025,τακτική,δήμος,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,78000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3053,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9018,2025,τακτική,δήμος,ΤΟΠΕΙΡΟΥ,ΞΑΝΘΗΣ,42000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3054,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9019,2025,τακτική,δήμος,ΑΡΡΙΑΝΩΝ,ΡΟΔΟΠΗΣ,106000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3055,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9020,2025,τακτική,δήμος,ΙΑΣΜΟΥ,ΡΟΔΟΠΗΣ,65000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3056,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9021,2025,τακτική,δήμος,ΚΟΜΟΤΗΝΗΣ,ΡΟΔΟΠΗΣ,93000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3057,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,9022,2025,τακτική,δήμος,ΜΑΡΩΝΕΙΑΣ-ΣΑΠΩΝ,ΡΟΔΟΠΗΣ,68000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3058,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9023,2025,τακτική,δήμος,ΑΛΕΞΑΝΔΡΕΙΑΣ,ΗΜΑΘΙΑΣ,71000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3059,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9024,2025,τακτική,δήμος,ΒΕΡΟΙΑΣ,ΗΜΑΘΙΑΣ,129000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3060,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9025,2025,τακτική,δήμος,ΗΡΩΙΚΗΣ ΠΟΛΕΩΣ ΝΑΟΥΣΑΣ,ΗΜΑΘΙΑΣ,74000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3061,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9026,2025,τακτική,δήμος,ΑΜΠΕΛΟΚΗΠΩΝ-ΜΕΝΕΜΕΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,31000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
3062,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9027,2025,τακτική,δήμος,ΒΟΛΒΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,135000.00,apof12856-20250311.pdf,ΨΠ9Υ46ΜΤΛ6-ΞΨΡ,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
